,age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
27400,-0.2621568903607347,4,-1.0181155412974252,-0.4196036864428561,4,8,3,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
7855,1.0572356477409988,7,-0.34470095583336824,-0.03127721644841584,2,5,0,4,1,-0.14571521360410045,-0.2179980768942208,0.779460235411192,39,<=50K
30163,-0.18885730491063837,0,-0.024291162735439673,0.35704925354602446,0,0,3,4,1,-0.14571521360410045,-0.2179980768942208,0.779460235411192,39,<=50K
591,1.2038348186411914,0,-0.8041479017864083,-0.4196036864428561,2,0,5,1,0,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
17745,1.7169319167918655,4,-1.1393252251650314,0.35704925354602446,2,10,0,4,1,0.8635976465465302,-0.2179980768942208,0.779460235411192,39,>50K
5137,0.7640373059406136,5,-0.29529529950818717,-0.4196036864428561,2,1,5,4,0,-0.14571521360410045,5.671174886188887,-0.03151041920840369,39,>50K
14780,-0.9218531594116014,4,1.435204571260831,-0.4196036864428561,2,10,0,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
10584,-0.8485535739615051,4,0.7337563858430745,-0.4196036864428561,2,3,0,4,1,-0.14571521360410045,-0.2179980768942208,1.5904308900307877,39,<=50K
14805,-1.1417519157618903,4,-0.7324484063116071,-0.03127721644841584,4,12,3,4,0,-0.14571521360410045,-0.2179980768942208,-2.3022282521432715,39,<=50K
1340,-0.7752539885114088,7,0.3434811599113834,1.9103551335237856,4,10,4,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
27936,-0.8485535739615051,4,1.1117253365408535,1.133702193534905,0,6,3,2,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
10715,2.3033286003926356,0,-0.8735857034344364,-0.4196036864428561,6,0,4,4,0,-0.14571521360410045,-0.2179980768942208,-2.9510047758389484,39,<=50K
31261,-1.068452330311794,4,0.31448776551859103,-0.03127721644841584,4,3,4,4,1,-0.14571521360410045,-0.2179980768942208,0.779460235411192,39,<=50K
23757,-0.8485535739615051,4,0.32302138340280195,-0.03127721644841584,4,3,1,4,1,-0.14571521360410045,-0.2179980768942208,0.37397490810139417,39,<=50K
15608,-0.7752539885114088,4,0.0029251865077452918,1.133702193534905,4,10,3,4,0,-0.14571521360410045,3.6569142134978625,-0.03151041920840369,39,>50K
31352,-0.4820556467110236,7,-0.28995466114412644,1.5220286635293454,2,10,0,4,1,-0.14571521360410045,-0.2179980768942208,0.779460235411192,39,<=50K
13248,2.1567294294924433,4,-0.1992303293617637,-3.5262154463983784,4,7,1,4,1,-0.14571521360410045,-0.2179980768942208,-2.4644223830671907,39,<=50K
9001,0.9106364768408062,6,1.157548393821104,-0.4196036864428561,0,12,1,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
24037,0.031041451439650522,2,0.038542112821801595,-0.03127721644841584,2,11,0,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,>50K
4979,-0.335456475810831,4,2.941055525790711,-0.4196036864428561,3,6,1,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,13,<=50K
4888,0.3242397932400357,4,-0.936514008144063,1.133702193534905,2,4,0,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,>50K
1473,2.2300290149425397,7,0.1815989988228164,1.5220286635293454,2,10,0,4,1,-0.14571521360410045,-0.2179980768942208,-2.383325317605231,39,<=50K
29367,-0.4087560612609273,1,-1.059120620551735,1.133702193534905,2,10,0,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
19231,0.10434103688974683,7,1.9102933156965116,-0.4196036864428561,0,8,1,2,0,-0.14571521360410045,-0.2179980768942208,0.6172661044872729,39,<=50K
22256,-1.2883510866620829,4,1.4879837624956946,-0.03127721644841584,4,10,1,4,0,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
24863,1.6436323313417691,4,-1.4741604435950673,-0.8079301564372964,3,10,1,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
14123,0.17764062233984312,0,1.424703849922242,-2.749562506409498,2,0,0,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,26,<=50K
21236,0.031041451439650522,4,1.4983704488514213,-1.9729095664206173,2,6,0,4,1,-0.14571521360410045,-0.2179980768942208,0.21178077717747504,26,<=50K
8215,-1.2150515012119867,4,-0.3081527438259348,-0.4196036864428561,4,8,3,4,0,-0.14571521360410045,-0.2179980768942208,-0.43699574651820156,39,<=50K
29236,1.4237335749914803,5,-1.061049712345159,-0.03127721644841584,2,4,0,4,1,0.8635976465465302,-0.2179980768942208,1.5904308900307877,39,>50K
1095,-1.2150515012119867,6,1.629947813244277,1.133702193534905,4,10,3,1,1,-0.14571521360410045,-0.2179980768942208,-1.6534517284475951,19,<=50K
14738,-0.5553552321611199,4,-0.015805059427421456,1.133702193534905,4,10,1,4,0,-0.14571521360410045,-0.2179980768942208,2.5635956755743026,39,>50K
13882,-0.4087560612609273,4,1.2649693476775854,-0.4196036864428561,0,12,1,4,0,-0.14571521360410045,-0.2179980768942208,0.779460235411192,39,<=50K
28880,1.0572356477409988,4,-1.108279201080714,-0.4196036864428561,2,12,0,4,1,1.9321028750370441,-0.2179980768942208,1.5904308900307877,39,>50K
19924,0.10434103688974683,4,0.08581911613354921,-1.1962566264317367,2,7,0,4,1,-0.14571521360410045,-0.2179980768942208,-0.8424810738279994,39,<=50K
5876,-0.18885730491063837,6,-0.23978877159986195,1.5220286635293454,4,12,1,4,1,1.3092000082079895,-0.2179980768942208,0.37397490810139417,39,>50K
20653,-1.4349502575622755,4,-0.6602832679901174,-0.4196036864428561,4,8,1,4,0,-0.14571521360410045,-0.2179980768942208,-0.8424810738279994,39,<=50K
31626,1.6436323313417691,2,0.669079544729556,-0.4196036864428561,6,10,1,4,0,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
31186,0.17764062233984312,4,-0.18492844192775762,0.35704925354602446,0,10,4,4,0,-0.14571521360410045,-0.2179980768942208,0.21178077717747504,39,<=50K
1160,0.397539378690132,4,0.035159074996880556,0.35704925354602446,2,3,0,4,1,0.32602583407660674,-0.2179980768942208,-0.03151041920840369,39,<=50K
15815,-1.1417519157618903,4,0.8409587726490695,-0.4196036864428561,2,7,0,2,1,-0.14571521360410045,-0.2179980768942208,0.37397490810139417,39,<=50K
15445,-1.068452330311794,4,0.8932533152067674,1.133702193534905,4,1,3,4,1,-0.14571521360410045,-0.2179980768942208,-0.11260748467036326,39,<=50K
23106,1.130535233191095,5,-0.2596213557026996,-0.4196036864428561,2,4,0,4,1,-0.14571521360410045,-0.2179980768942208,4.672119377585251,39,>50K
21005,0.9106364768408062,4,0.8495304021942346,-0.4196036864428561,2,4,0,4,1,0.8635976465465302,-0.2179980768942208,-0.03151041920840369,39,>50K
5302,-1.2883510866620829,0,-0.08951917293279359,-0.03127721644841584,4,0,3,4,0,-0.14571521360410045,-0.2179980768942208,-1.2479664011377973,39,<=50K
2768,-1.068452330311794,4,-1.5199835008753178,-0.4196036864428561,0,12,1,4,0,-0.14571521360410045,-0.2179980768942208,-0.19370455013232282,39,<=50K
28983,-0.4087560612609273,4,1.4228032668745334,-0.4196036864428561,2,3,0,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
13359,-0.04225813401044578,4,-0.18611630633257542,-1.5845830964261771,2,7,0,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,>50K
1573,-1.4349502575622755,4,-0.622385642018811,-0.03127721644841584,4,6,3,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
14887,1.4237335749914803,0,-0.2969963213358862,-1.1962566264317367,2,0,0,4,1,-0.14571521360410045,-0.2179980768942208,-1.9778399902954333,39,<=50K
3951,-1.068452330311794,1,1.185639011266235,1.133702193534905,4,10,1,4,1,-0.14571521360410045,4.095443289840189,0.37397490810139417,39,<=50K
21683,0.6907377204905172,4,0.7457395619588763,-0.4196036864428561,0,3,1,4,1,-0.14571521360410045,-0.2179980768942208,0.779460235411192,39,<=50K
25724,1.0572356477409988,2,-0.8150097339040621,1.133702193534905,0,10,1,4,0,-0.14571521360410045,4.429914619253828,1.1038484972590303,39,<=50K
3367,-0.18885730491063837,4,-1.00211263203572,1.133702193534905,2,4,0,4,1,0.5475823155730867,-0.2179980768942208,0.779460235411192,39,<=50K
31354,-0.4820556467110236,4,-0.02789276761084718,1.133702193534905,2,3,0,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,>50K
29744,2.0101302585922505,7,-0.25481288059199725,1.9103551335237856,2,4,0,2,1,2.62733660317862,-0.2179980768942208,1.18494556272099,39,>50K
13435,-1.5082498430123719,4,-0.6056985228599308,-0.4196036864428561,4,3,3,4,0,-0.14571521360410045,-0.2179980768942208,-1.6534517284475951,39,<=50K
17713,-1.2883510866620829,4,-0.007090886153678225,-0.03127721644841584,4,12,3,4,0,-0.14571521360410045,-0.2179980768942208,-0.43699574651820156,39,<=50K
20156,-1.5082498430123719,4,0.7809098512567211,-0.4196036864428561,4,7,3,4,0,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
30177,-1.2150515012119867,4,0.03636594523217542,-0.4196036864428561,4,12,1,4,0,-0.14571521360410045,-0.2179980768942208,-1.2479664011377973,39,<=50K
11542,-0.11555771946054208,2,-0.8250733211416783,1.133702193534905,0,10,4,4,0,-0.14571521360410045,-0.2179980768942208,1.18494556272099,39,<=50K
17007,-0.9951527448616977,4,0.05848873190750175,-0.03127721644841584,4,12,3,2,0,0.32699393355880113,-0.2179980768942208,-0.8424810738279994,39,<=50K
8009,0.397539378690132,5,0.759984431901451,1.133702193534905,2,12,0,4,1,-0.14571521360410045,-0.2179980768942208,-0.8424810738279994,39,<=50K
9531,1.9368306731421543,0,0.7964376147564991,-0.4196036864428561,6,0,4,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
32375,1.4970331604415765,4,1.9573802607034885,-0.4196036864428561,2,6,0,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,>50K
21283,0.5441385495903246,6,-0.2049225755896505,1.9103551335237856,2,10,0,4,1,-0.14571521360410045,4.494331319733491,0.37397490810139417,39,>50K
19464,0.6907377204905172,4,-0.38737854816966144,1.5220286635293454,2,10,0,4,1,-0.14571521360410045,-0.2179980768942208,1.18494556272099,39,>50K
12510,0.031041451439650522,4,-1.0391359898050807,1.133702193534905,4,4,1,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
11986,-0.2621568903607347,4,-1.1657813411891331,-0.4196036864428561,2,8,0,1,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,3,<=50K
17885,1.4237335749914803,6,1.3467039216442873,-0.4196036864428561,2,1,5,4,0,-0.14571521360410045,-0.2179980768942208,-1.6534517284475951,39,>50K
4995,0.3242397932400357,4,0.31560910951673904,-2.749562506409498,4,7,4,4,0,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,26,<=50K
9781,1.4237335749914803,4,-1.3138747722665753,0.35704925354602446,2,3,0,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
11750,1.4237335749914803,5,-0.8438510816530377,-0.4196036864428561,2,12,0,4,1,-0.14571521360410045,-0.2179980768942208,0.779460235411192,39,<=50K
19907,-1.1417519157618903,7,0.8908015630752235,-0.4196036864428561,4,11,3,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
21463,0.6174381350404209,4,0.4601864619559206,1.133702193534905,0,1,1,4,0,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
17165,0.397539378690132,5,-1.4884718339443117,-0.03127721644841584,2,4,0,4,1,-0.14571521360410045,-0.2179980768942208,3.212372199269979,39,<=50K
30692,0.7640373059406136,4,-0.5713074726116464,-0.4196036864428561,4,8,1,4,0,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
18916,-0.5553552321611199,5,0.13046381192422063,1.133702193534905,2,4,0,4,1,-0.14571521360410045,-0.2179980768942208,0.779460235411192,39,>50K
8708,-0.6286548176112162,2,0.42035024127595155,1.133702193534905,4,10,3,4,0,-0.14571521360410045,-0.2179980768942208,-2.058937055757393,39,<=50K
22561,-0.7752539885114088,4,-1.443855646899356,0.35704925354602446,4,12,4,4,0,-0.14571521360410045,-0.2179980768942208,1.18494556272099,0,<=50K
1100,2.1567294294924433,0,-0.4701774486430799,-2.3612360364150575,2,0,0,4,1,-0.14571521360410045,-0.2179980768942208,-2.62661651399111,39,<=50K
24686,-1.581549428462468,0,0.21254049083950993,-1.5845830964261771,4,0,3,4,0,-0.14571521360410045,-0.2179980768942208,-1.6534517284475951,39,<=50K
3235,-0.18885730491063837,6,1.6844945467135095,-2.3612360364150575,2,3,0,4,1,-0.14571521360410045,-0.2179980768942208,-0.43699574651820156,39,<=50K
25286,-0.11555771946054208,4,-0.03390811295684441,-0.4196036864428561,2,7,0,4,1,-0.14571521360410045,-0.2179980768942208,0.4550719735633537,39,<=50K
26945,-1.2150515012119867,4,-0.6274982104171466,-0.03127721644841584,4,6,1,4,0,-0.14571521360410045,-0.2179980768942208,-0.8424810738279994,39,<=50K
4722,-1.068452330311794,4,1.1884708800073205,-0.4196036864428561,4,12,3,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,6,<=50K
20841,0.9106364768408062,4,-1.51925177640195,-0.4196036864428561,0,4,1,4,1,-0.14571521360410045,-0.2179980768942208,0.2928778426394346,39,<=50K
23234,2.4499277712928285,4,-0.3009305282446427,1.133702193534905,0,12,1,4,1,-0.14571521360410045,-0.2179980768942208,-0.8424810738279994,39,<=50K
5266,-1.1417519157618903,6,0.014480731437812651,-0.4196036864428561,4,14,3,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
15326,-0.4820556467110236,2,0.31842197242734754,1.5220286635293454,2,10,0,4,1,-0.14571521360410045,-0.2179980768942208,0.6172661044872729,39,<=50K
7032,-0.8485535739615051,4,-0.36469508949526114,-2.3612360364150575,0,7,4,4,1,-0.14571521360410045,2.1951506256901068,-0.03151041920840369,39,<=50K
26448,-0.9951527448616977,4,-0.8055258244959969,-1.9729095664206173,4,6,3,2,1,0.25632267135861303,-0.2179980768942208,-0.03151041920840369,39,<=50K
329,2.0101302585922505,4,-0.5876429839067006,-0.4196036864428561,4,14,1,4,1,0.13779963475281826,-0.2179980768942208,1.18494556272099,39,<=50K
27214,-0.6286548176112162,4,-0.33441880154526554,1.133702193534905,2,3,0,1,1,-0.14571521360410045,-0.2179980768942208,-0.35589868105624195,40,>50K
17856,1.350433989541384,4,0.45549202182808074,-0.4196036864428561,2,8,0,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,26,<=50K
18215,1.0572356477409988,7,-0.36281351227802977,0.35704925354602446,2,10,0,4,1,0.46086826195367786,-0.2179980768942208,-0.03151041920840369,39,>50K
30642,-0.04225813401044578,6,-1.163557659023314,1.133702193534905,2,5,0,4,1,-0.14571521360410045,-0.2179980768942208,1.5904308900307877,39,<=50K
18928,-0.9951527448616977,4,0.008256321956567487,-0.03127721644841584,2,3,0,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,4,<=50K
4522,-0.8485535739615051,4,0.337655872870157,-0.03127721644841584,4,1,1,4,0,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
26691,0.9106364768408062,4,0.16169989431330897,-0.03127721644841584,2,6,0,4,1,-0.14571521360410045,-0.2179980768942208,0.779460235411192,39,<=50K
849,-0.5553552321611199,4,-0.6727415898678463,-0.4196036864428561,4,3,3,4,1,-0.14571521360410045,-0.2179980768942208,-1.8156458593715143,39,<=50K
28039,-0.7019544030613125,4,-0.39788877242348913,0.7453757235404648,2,13,5,4,0,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
24811,0.6174381350404209,4,-0.4268251493248503,-0.4196036864428561,2,3,0,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
18594,-0.11555771946054208,4,-0.81567493797076,-0.4196036864428561,6,1,4,4,0,-0.14571521360410045,-0.2179980768942208,2.239207413726464,39,<=50K
19171,-0.7752539885114088,4,-0.7014498968034824,2.298681603518226,4,1,3,4,1,-0.14571521360410045,-0.2179980768942208,-1.8156458593715143,39,<=50K
19586,-0.7752539885114088,4,-0.2512492873775439,-0.4196036864428561,4,14,3,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
5607,0.031041451439650522,4,2.800659456056488,-1.1962566264317367,4,3,1,2,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
30895,-0.335456475810831,4,-0.471983002538403,-0.4196036864428561,4,13,1,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
3148,0.6174381350404209,4,-0.8940264741125408,-0.03127721644841584,2,4,0,1,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
1284,0.8373368913907099,4,-0.958209163633655,-0.4196036864428561,2,1,5,4,0,0.5704018033676679,-0.2179980768942208,-0.03151041920840369,39,>50K
11616,0.9839360622909025,4,-0.14246941664195092,-0.03127721644841584,2,4,0,4,1,-0.14571521360410045,-0.2179980768942208,0.37397490810139417,39,>50K
8606,-0.6286548176112162,5,-0.6209126901568369,-0.4196036864428561,0,4,1,4,1,0.49737944242500787,-0.2179980768942208,-0.03151041920840369,39,<=50K
19977,0.7640373059406136,4,0.6835334788073788,-0.4196036864428561,2,3,0,4,1,0.5475823155730867,-0.2179980768942208,1.5904308900307877,39,<=50K
16537,0.2509402077899394,4,-0.2836447254257344,-0.4196036864428561,0,8,4,4,0,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
32160,-1.1417519157618903,4,-0.6413249520892256,-0.03127721644841584,4,1,3,4,0,-0.14571521360410045,-0.2179980768942208,-1.6534517284475951,39,<=50K
209,-1.581549428462468,4,-1.182078840823233,-1.1962566264317367,4,12,3,4,0,-0.14571521360410045,-0.2179980768942208,-2.3022282521432715,39,<=50K
12714,0.6174381350404209,7,-1.2816788954383942,2.298681603518226,2,10,0,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,>50K
3271,-0.04225813401044578,1,-0.8574687591898688,1.5220286635293454,2,4,0,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,>50K
4717,-0.335456475810831,4,-0.3270540422353953,-0.4196036864428561,2,3,0,4,1,-0.14571521360410045,4.360542787968036,0.779460235411192,39,>50K
10286,0.9106364768408062,1,-1.1031856385128553,2.298681603518226,2,10,0,4,1,0.46086826195367786,-0.2179980768942208,0.9416543663351111,39,>50K
1004,-0.5553552321611199,4,-0.2583574679759735,-0.4196036864428561,4,8,3,4,1,-0.14571521360410045,-0.2179980768942208,-1.9778399902954333,39,<=50K
19743,0.8373368913907099,5,1.0733430618923814,1.133702193534905,2,4,0,1,1,0.9175346176973586,-0.2179980768942208,0.779460235411192,24,>50K
21257,0.6907377204905172,4,0.028811127617534342,-0.4196036864428561,2,7,0,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
30919,2.6698265276431172,6,-1.5046077840193566,-0.4196036864428561,2,5,0,4,1,0.3322493307478562,-0.2179980768942208,-0.03151041920840369,39,<=50K
30472,0.10434103688974683,4,-0.12803448839460527,-0.4196036864428561,2,3,0,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
10532,1.130535233191095,4,-0.8350133704811935,-0.4196036864428561,6,12,4,4,0,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
15247,0.8373368913907099,4,-0.005475390563126045,-0.4196036864428561,2,1,0,4,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
30125,0.2509402077899394,2,0.5426432574807516,-0.03127721644841584,0,13,1,4,0,0.31413204043821896,-0.2179980768942208,-0.03151041920840369,39,<=50K
11471,-1.2150515012119867,4,-0.748954970080955,-0.03127721644841584,4,8,1,4,0,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,39,<=50K
11525,0.3242397932400357,4,-0.7027708020216397,1.5220286635293454,0,4,4,4,0,-0.14571521360410045,6.092361004709765,-0.03151041920840369,39,>50K
26653,-0.335456475810831,4,-0.2881015926726107,-0.4196036864428561,4,10,1,4,0,-0.14571521360410045,-0.2179980768942208,-0.8424810738279994,39,<=50K
6212,0.3242397932400357,4,2.0133239227127864,-0.03127721644841584,2,13,0,2,1,-0.14571521360410045,-0.2179980768942208,-0.03151041920840369,23,>50K
